tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
10090	Mus musculus	225027	0	live	Srsf7	35kDa, 9430065L19Rik, 9G8, NX-96, Sfrs7	serine and arginine-rich splicing factor 7	serine/arginine-rich splicing factor 7|splicing factor, arginine/serine-rich 7	17 E3	17	NC_000083.6	80200080	80207369	minus	9		
10090	Mus musculus	20605	0	live	Sstr1	SRIF-2, SS-1-R, SS1-R, SS1R, Smstr-1, Smstr1, sst1	somatostatin receptor 1	somatostatin receptor type 1	12 25.61 cM	12	NC_000078.6	58211421	58216037	plus	2		
10090	Mus musculus	20846	0	live	Stat1	2010005J02Rik, AA408197	signal transducer and activator of transcription 1	signal transducer and activator of transcription 1	1 26.81 cM	1	NC_000067.6	52119438	52161865	plus	26		
10090	Mus musculus	20848	0	live	Stat3	1110034C02Rik, AW109958, Aprf	signal transducer and activator of transcription 3	signal transducer and activator of transcription 3|acute phase response factor	11 63.82 cM	11	NC_000077.6	100886806	100939594	minus	24		
10090	Mus musculus	20850	0	live	Stat5a	AA959963, STAT5	signal transducer and activator of transcription 5A	signal transducer and activator of transcription 5A|mammary gland factor STAT5A	11 63.77 cM	11	NC_000077.6	100859351	100885169	plus	22		
10090	Mus musculus	20851	0	live	Stat5b		signal transducer and activator of transcription 5B	signal transducer and activator of transcription 5B|mammary gland factor STAT5B	11 63.63 cM	11	NC_000077.6	100780731	100859004	minus	22		
10090	Mus musculus	16765	0	live	Stmn1	19k, Lag, Lap18, Op18, P18, P19, Pig, Pp17, Pp18, Pp19, Pr22, Smn	stathmin 1	stathmin|leukemia-associated gene protein|leukemia-associated phosphoprotein p18|metablastin|oncoprotein 18|phosphoprotein p19|prosolin	4 66.76 cM	4	NC_000070.6	134468320	134473843	plus	5		
10090	Mus musculus	111186	0	live	Stmn1-rs1	Lag-rs1, Lap18-rs1	stathmin 1, related sequence 1	leukemia-associated gene, related sequence 1|stathmin 1 pseudogene	9 67.74 cM	9	NC_000075.6	115281092	115282070	minus	1		
10090	Mus musculus	623112	0	live	Stmn1-rs2	EG623112, Gm6393, Lag-rs2, Lap18rs2	stathmin 1, related sequence 2	leukemia-associated gene, related sequence 2	17	17	NC_000083.6	70392597	70393569	minus	0		
10090	Mus musculus	69106	0	live	Stoml1	1810015E19Rik, AI847431, SLP1, STORP, UNC24, WPB72	stomatin-like 1	stomatin-like protein 1	9 B	9	NC_000075.6	58253160	58262524	plus	8		
10090	Mus musculus	52615	0	live	Suz12	2610028O16Rik, AI195385, AU016842, AW536442, D11Ertd530e, mKIAA0160	SUZ12 polycomb repressive complex 2 subunit	polycomb protein Suz12|suppressor of zeste 12 homolog|suppressor of zeste 12 protein homolog	11 47.36 cM	11	NC_000077.6	79993106	80034123	plus	16		
10090	Mus musculus	20962	0	live	Sycp3	Cor1, Scp3	synaptonemal complex protein 3	synaptonemal complex protein 3|SCP-3	10 C1	10	NC_000076.6	88459587	88473236	plus	9		
10090	Mus musculus	20963	0	live	Syk	Sykb	spleen tyrosine kinase	tyrosine-protein kinase SYK	13 27.41 cM	13	NC_000079.6	52582610	52648792	plus	16		
10090	Mus musculus	56403	0	live	Syncrip	2610109K23Rik, 4632417O19Rik, GRY-RBP, Nsap1, Nsap1l, hnRNP Q, pp68	synaptotagmin binding, cytoplasmic RNA interacting protein	heterogeneous nuclear ribonucleoprotein Q|NS1-associated protein 1|RRM RNA binding protein GRY-RBP|glycine- and tyrosine-rich RNA-binding protein|hnRNP-Q	9 E3.1	9	NC_000075.6	88449364	88482591	minus	12		
10090	Mus musculus	20972	0	live	Syngr1	R75468b, p29, Syngr1	synaptogyrin 1	synaptogyrin-1	15 E1	15	NC_000081.6	80091334	80119501	plus	6		
10090	Mus musculus	21349	0	live	Tal1	Hpt, SCL/tal-1, Scl, bHLHa17, tal-1	T cell acute lymphocytic leukemia 1	T-cell acute lymphocytic leukemia protein 1 homolog|stem cell protein	4 52.73 cM	4	NC_000070.6	115056426	115071755	plus	9		
10090	Mus musculus	21350	0	live	Tal2	bHLHa19	T cell acute lymphocytic leukemia 2	T-cell acute lymphocytic leukemia protein 2 homolog|TAL-2	4 28.75 cM	4	NC_000070.6	53779701	53788712	plus	2		
10090	Mus musculus	53914	0	live	Tallbcr		T cell acute lymphoblastic leukemia breakpoint cluster region	T cell acute lymphoblastic leukemia breakpoint cluster region		2							
10090	Mus musculus	52440	0	live	Tax1bp1	1200003J11Rik, 1700069J21Rik, AA930106, D6Ertd404e, D6Ertd772e, T6bp, TXBP151	Tax1 (human T cell leukemia virus type I) binding protein 1	tax1-binding protein 1 homolog|TRAF6-binding protein homolog	6 25.7 cM	6	NC_000072.6	52713692	52766780	plus	19		
10090	Mus musculus	76281	0	live	Tax1bp3	1300011C24Rik, TIP-1	Tax1 (human T cell leukemia virus type I) binding protein 3	tax1-binding protein 3|tax interaction protein 1|tax1bp3	11 B4	11	NC_000077.6	73177083	73182046	plus	4		
10090	Mus musculus	21406	0	live	Tcf12	A130037E08Rik, ALF1, HEB, HEBAlt, HTF-4, HTF4, ME1, REB, bHLHb20	transcription factor 12	transcription factor 12|DNA-binding protein HTF4|E-box-binding protein|TCF-12|class A helix-loop-helix transcription factor ME1|transcription factor HTF-4	9 39.85 cM	9	NC_000075.6	71844252	72111893	minus	25		
10090	Mus musculus	21423	0	live	Tcf3	A1, AA408400, ALF2, AW209082, E12, E12/E47, E2A, E47, KA1, ME2, Pan1, Pan2, TCF-3, Tcfe2a, VDIR, bHLHb21	transcription factor 3	transcription factor E2-alpha|immunoglobulin enhancer-binding factor E12/E47|transcription factor A1|transcription factor E2a	10 39.72 cM	10	NC_000076.6	80409165	80433976	minus	21		
10090	Mus musculus	21415	0	live	Tcf7l1	Tcf-3, Tcf3, bHLHb21	transcription factor 7 like 1 (T cell specific, HMG box)	transcription factor 7-like 1|HMG box transcription factor 3|T-cell factor 3|transcription factor 3|transcription factor 7-like 2 (T-cell specific, HMG box)	6 32.27 cM	6	NC_000072.6	72626371	72789045	minus	14		
10090	Mus musculus	21432	0	live	Tcl1	Tcl1a	T cell lymphoma breakpoint 1	T-cell leukemia/lymphoma protein 1A|TCL-1|oncogene TCL-1|oncogene TCL1|protein p14 TCL1	12 55.28 cM	12	NC_000078.6	105216753	105222737	minus	4		
10090	Mus musculus	27379	0	live	Tcl1b1	C88214	T cell leukemia/lymphoma 1B, 1	protein TCL1B1	12 E	12	NC_000078.6	105159704	105166625	plus	4		
10090	Mus musculus	27381	0	live	Tcl1b2		T cell leukemia/lymphoma 1B, 2	protein TCL1B2	12 E	12	NC_000078.6	105147019	105155225	plus	4		
10090	Mus musculus	27378	0	live	Tcl1b3		T cell leukemia/lymphoma 1B, 3	protein TCL1B3	12 E	12	NC_000078.6	105191045	105195399	plus	4		
10090	Mus musculus	27380	0	live	Tcl1b4	AA675342	T cell leukemia/lymphoma 1B, 4	protein TCL1B4	12 E	12	NC_000078.6	105202395	105206993	plus	4		
10090	Mus musculus	27382	0	live	Tcl1b5	D12Ertd644e	T cell leukemia/lymphoma 1B, 5	protein TCL1B5	12 55.23 cM	12	NC_000078.6	105176344	105181145	plus	4		
10090	Mus musculus	102791	0	live	Tcta	9130410M22Rik, AW553637, C85065l, Tcta	T cell leukemia translocation altered gene	T-cell leukemia translocation-altered gene protein homolog|T-cell leukemia translocation altered	9 59.2 cM	9	NC_000075.6	108302955	108306159	minus	3		
10090	Mus musculus	21665	0	live	Tdg	E130317C12Rik, JZA-3, Jza1	thymine DNA glycosylase	G/T mismatch-specific thymine DNA glycosylase|C-JUN leucine zipper interactive protein JZA-3	10 39.72 cM	10	NC_000076.6	82629814	82650799	plus	10		
10090	Mus musculus	21685	0	live	Tef	2310028D20Rik	thyrotroph embryonic factor	thyrotroph embryonic factor|thyrotrophic embryonic factor	15 38.25 cM	15	NC_000081.6	81802673	81826863	plus	8		
10090	Mus musculus	21748	0	live	Terc	mTER, mTR	telomerase RNA component		3 F2.1	3	NC_000069.6	96414437	96414833	minus	1		
10090	Mus musculus	21752	0	live	Tert	EST2, TCS1, TP2, TR, TRT	telomerase reverse transcriptase	telomerase reverse transcriptase|telomerase catalytic subunit|telomerase reverse transcriptase beta	13 40.12 cM	13	NC_000079.6	73626911	73649843	plus	17		
10090	Mus musculus	214133	0	live	Tet2	Ayu17-449, E130014J05Rik, mKIAA1546	tet methylcytosine dioxygenase 2	methylcytosine dioxygenase TET2|probable methylcytosine dioxygenase TET2|tet oncogene 2|tet oncogene family member 2	3 G3	3	NC_000069.6	133463677	133545136	minus	13		
10090	Mus musculus	83560	0	live	Tex14	C85585	testis expressed gene 14	inactive serine/threonine-protein kinase TEX14|testis-expressed protein 14|testis-expressed sequence 14 protein	11 C	11	NC_000077.6	87405013	87555823	plus	35		
10090	Mus musculus	22042	0	live	Tfrc	2610028K12Rik, CD71, E430033M20Rik, Mtvr1, TFR, TFR1, TR, Trfr, p90	transferrin receptor	transferrin receptor protein 1|mammary tumor virus receptor 1	16 23.06 cM	16	NC_000082.6	32608896	32632794	plus	20		
10090	Mus musculus	21803	0	live	Tgfb1	TGF-beta1, TGFbeta1, Tgfb, Tgfb-1	transforming growth factor, beta 1	transforming growth factor beta-1 proprotein	7 13.98 cM	7	NC_000073.6	25687002	25705077	plus	7		
10090	Mus musculus	21824	0	live	Thbd	AI385582, CD141, TM	thrombomodulin	thrombomodulin|fetomodulin|snoRNA MBII-339	2 73.45 cM	2	NC_000068.7	148404471	148408188	minus	1		
10090	Mus musculus	107829	0	live	Thoc5	1700060C24Rik, A430085L24Rik, Fmip, PK1.3, Sgk2	THO complex 5	THO complex subunit 5 homolog|Fms interacting protein|fms-interacting protein|serum/glucocorticoid regulated kinase 2	11 A1	11	NC_000077.6	4895283	4928867	plus	21		
10090	Mus musculus	66231	0	live	Thoc7	Nif3l1bp1	THO complex 7	THO complex subunit 7 homolog|THO complex 7 homolog|ngg1-interacting factor 3-like protein 1-binding protein 1	14 A1	14	NC_000080.6	13949012	13961995	minus	13		
10090	Mus musculus	21832	0	live	Thpo	Mgdf, Ml, Mpllg, Tpo	thrombopoietin	thrombopoietin|C-mpl ligand|megakaryocyte colony-stimulating factor|megakaryocyte growth and development factor|myeloproliferative leukemia virus oncogene ligand	16 12.51 cM	16	NC_000082.6	20724454	20734511	minus	9		
10090	Mus musculus	21843	0	live	Tial1	5330433G13Rik, AL033329, TIAR, mTIAR	Tia1 cytotoxic granule-associated RNA binding protein-like 1	nucleolysin TIAR|TIA-1-related protein|Tial1 cytotoxic granule-associated RNA binding protein-like 1	7 F3	7	NC_000073.6	128439772	128461726	minus	16		
10090	Mus musculus	21888	0	live	Tle4	5730411M05Rik, AA792082, Bce-1, Bce1, ESTM13, ESTM14, Grg4, X83332, X83333, grg-4	transducin-like enhancer of split 4	transducin-like enhancer protein 4|B lymphocyte gene 1|groucho-related protein 4|transducin-like enhancer of split 4, homolog of Drosophila E(spl)	19 9.11 cM	19	NC_000085.6	14448072	14598183	minus	22		
10090	Mus musculus	21898	0	live	Tlr4	Lps, Ly87, Ran/M1, Rasl2-8	toll-like receptor 4	toll-like receptor 4|Toll like receptor 4|lipopolysaccharide response	4 34.66 cM	4	NC_000070.6	66827551	66846581	plus	3		
10090	Mus musculus	81897	0	live	Tlr9		toll-like receptor 9	toll-like receptor 9	9 F1	9	NC_000075.6	106222598	106226876	plus	2		
10090	Mus musculus	21908	0	live	Tlx1	Hox-11, Hox11, Tlx-1	T cell leukemia, homeobox 1	T-cell leukemia homeobox protein 1|homeobox TLX-1|homeobox protein Hox-11	19 38.45 cM	19	NC_000085.6	45150092	45156943	plus	3		
10090	Mus musculus	21909	0	live	Tlx2	Enx, Hox11L.1, Hox11l1, NCX, Ncx1, Tlx1l1, Tlx1l2	T cell leukemia, homeobox 2	T-cell leukemia homeobox protein 2|PMUR10F|enteric neuron homeobox protein|homeo box 11-like 1|homeobox TLX-2|homeobox protein Hox-11L1	6 35.94 cM	6	NC_000072.6	83068325	83070225	minus	3		
10090	Mus musculus	27140	0	live	Tlx3	Hox11l2, Rnx, Tlx1l2	T cell leukemia, homeobox 3	T-cell leukemia homeobox protein 3|homeo box 11-like 2|homeobox TLX-3|homeobox protein Hox-11L2|respiratory neuron homeobox protein	11 A4	11	NC_000077.6	33200752	33203588	minus	3		
10090	Mus musculus	21917	0	live	Tmpo	5630400D24Rik, AI195756, AI606875, AW214352, AW547477, LAP2, TP	thymopoietin	lamina-associated polypeptide 2	10 45.66 cM	10	NC_000076.6	91147571	91181752	minus	12		
10090	Mus musculus	21926	0	live	Tnf	DIF, TNF-a, TNF-alpha, TNFSF2, TNFalphaa, Tnfsf1a, Tnlg1f, Tnf	tumor necrosis factor	tumor necrosis factor|cachectin|tumor necrosis factor ligand 1f|tumor necrosis factor ligand superfamily member 2|tumor necrosis factor-alpha	17 18.59 cM	17	NC_000083.6	35199367	35202007	minus	4		
10090	Mus musculus	21929	0	live	Tnfaip3	A20, Tnfip3	tumor necrosis factor, alpha-induced protein 3	tumor necrosis factor alpha-induced protein 3|TNF alpha-induced protein 3|putative DNA-binding protein A20|tumor necrosis factor induced protein 3|zinc finger protein A20	10 8.08 cM	10	NC_000076.6	19000910	19015410	minus	10		
10090	Mus musculus	57916	0	live	Tnfrsf13b	1200009E08Rik, Taci	tumor necrosis factor receptor superfamily, member 13b	tumor necrosis factor receptor superfamily member 13B|transmembrane activator and CAML interactor|transmembrane activator and calcium-modulating and cyclophilin ligand interactor	11 B2	11	NC_000077.6	61126283	61153170	plus	7		
10090	Mus musculus	72049	0	live	Tnfrsf13c	2010006P15Rik, BAFF-R, Baffr, Bcmd, Bcmd-1, Bcmd1, Lvis22	tumor necrosis factor receptor superfamily, member 13c	tumor necrosis factor receptor superfamily member 13C|B-cell maturation defect 1|B-cell-activating factor receptor|BAFF receptor|BLyS receptor 3|b cell-activating factor receptor	15 E1	15	NC_000081.6	82221742	82224380	minus	3		
10090	Mus musculus	21937	0	live	Tnfrsf1a	CD120a, FPF, TNF-R, TNF-R-I, TNF-R1, TNF-R55, TNF-alphaR1, TNFAR, TNFR60, TNFRI, TNFRp55, TNFalpha-R1, Tnfr-2, Tnfr1, p55, p55-R	tumor necrosis factor receptor superfamily, member 1a	tumor necrosis factor receptor superfamily member 1A|TNF receptor alpha chain|TNF-RI|TNF-alpha-R1|TNFR-I|p60|tumor necrosis factor receptor 1|tumor necrosis factor receptor type I	6 59.32 cM	6	NC_000072.6	125349723	125362483	plus	10		
10090	Mus musculus	21943	0	live	Tnfsf11	Ly109l, ODF, OPGL, RANKL, Trance	tumor necrosis factor (ligand) superfamily, member 11	tumor necrosis factor ligand superfamily member 11|OPG ligand|TNF-related activation-induced cytokine|osteoclast differentiation factor|osteoprotegerin ligand|receptor activator of NF-kappaB ligand|receptor activator of nuclear factor kappa-B ligand|tumor necrosis factor-related activation-induced cytokine	14 41.26 cM	14	NC_000080.6	78277446	78308043	minus	5		
10090	Mus musculus	69583	0	live	Tnfsf13	2310026N09Rik, April, Tall2, Tnlg7b, Trdl1	tumor necrosis factor (ligand) superfamily, member 13	tumor necrosis factor ligand superfamily member 13|a proliferation-inducing ligand|tumor necrosis factor ligand 7b	11 B3	11	NC_000077.6	69682577	69685554	minus	6		
10090	Mus musculus	21969	0	live	Top1	AI467334, D130064I21Rik, Top-1	topoisomerase (DNA) I	DNA topoisomerase 1|DNA topoisomerase I	2 80.96 cM	2	NC_000068.7	160645897	160722764	plus	21		
10090	Mus musculus	22030	0	live	Traf2	AI325259	TNF receptor-associated factor 2	TNF receptor-associated factor 2|E3 ubiquitin-protein ligase TRAF2|RING-type E3 ubiquitin transferase TRAF2	2 A3	2	NC_000068.7	25517982	25546940	minus	12		
10090	Mus musculus	211770	0	live	Trib1	A530090O15Rik, TRB-1, Trb1	tribbles pseudokinase 1	tribbles homolog 1|trib1	15 D1	15	NC_000081.6	59648654	59657099	plus	3		
10090	Mus musculus	217410	0	live	Trib2	AW319517, TRB-2, TRB2	tribbles pseudokinase 2	tribbles homolog 2|trib2	12 A1.1	12	NC_000078.6	15791725	15816962	minus	4		
10090	Mus musculus	228775	0	live	Trib3	Ifld2, Nipk, SINK, SKIP3, TRB-3, Trb3	tribbles pseudokinase 3	tribbles homolog 3|induced in fatty liver dystrophy 2|neuronal cell death-inducible putative kinase	2 74.83 cM	2	NC_000068.7	152337425	152344060	minus	4		
10090	Mus musculus	80890	0	live	Trim2	mKIAA0517, narf	tripartite motif-containing 2	tripartite motif-containing protein 2|E3 ubiquitin-protein ligase TRIM2|RING-type E3 ubiquitin transferase TRIM2|neural activity-related ring finger protein|tripartite motif protein 2|tripartite motif protein TRIM2	3 F1	3	NC_000069.6	84160439	84308352	minus	19		
10090	Mus musculus	217069	0	live	Trim25	AA960166, AL022677, EFP, Zfp147	tripartite motif-containing 25	E3 ubiquitin/ISG15 ligase TRIM25|RING-type E3 ubiquitin transferase|RING-type E3 ubiquitin transferase TRIM25|estrogen-responsive finger protein|tripartite motif protein 25|tripartite motif-containing protein 25|ubiquitin/ISG15-conjugating enzyme TRIM25|zinc finger protein 147	11 C	11	NC_000077.6	88999403	89020294	plus	9		
10090	Mus musculus	21849	0	live	Trim28	AA408787, KAP-1, KRIP-1, MommeD9, Tif1b, Tif1beta	tripartite motif-containing 28	transcription intermediary factor 1-beta|E3 SUMO-protein ligase TRIM28|KRAB-A-interacting protein|RING-type E3 ubiquitin transferase TIF1-beta|TIF1-beta|transcriptional intermediary factor 1, beta|tripartite motif protein 28|tripartite motif-containing protein 28	7 A1	7	NC_000073.6	13024152	13031032	plus	17		
10090	Mus musculus	94093	0	live	Trim33	8030451N04Rik, AI413936, Ecto, Tif1g	tripartite motif-containing 33	E3 ubiquitin-protein ligase TRIM33|RING-type E3 ubiquitin transferase TRIM33|TIF1-gamma|ectodermin homolog|transcription intermediary factor 1-gamma|tripartite motif-containing protein 33	3 F2.2	3	NC_000069.6	103279293	103358770	plus	20		
10090	Mus musculus	22059	0	live	Trp53	Tp53, bbl, bfy, bhy, p44, p53	transformation related protein 53	cellular tumor antigen p53|ME-delta123p53|mutant p53|p53 cellular tumor antigen|tumor suppressor p53|tumor supressor p53	11 42.83 cM	11	NC_000077.6	69580348	69591873	plus	12		
10090	Mus musculus	21807	0	live	Tsc22d1	AA589566, AW105905, Egr5, TSC-22, Tgfb1i4, Tsc, Tsc22	TSC22 domain family, member 1	TSC22 domain family protein 1|Tgfb-stimulated clone 22 homolog|Tsc22-related inducible leucine zipper 1b|regulatory protein Tsc22|transforming growth factor beta 1 induced transcript 4	14 40.44 cM	14	NC_000080.6	76414961	76507765	plus	9		
10090	Mus musculus	22160	0	live	Twist1	M-Twist, Pde, Ska10, Ska<m10Jus>, Twist, bHLHa38, pdt	twist basic helix-loop-helix transcription factor 1	twist-related protein 1|Pluridigite|charlie chaplin|polydactyly EMS|twist gene homolog 1|twist homolog 1	12 14.81 cM	12	NC_000078.6	33957671	33959831	plus	2		
10090	Mus musculus	28071	0	live	Twistnb	2410173G11, 2810024J17Rik, D16Wsu83e	twist basic helix-loop-helix transcription factor 1 neighbor	DNA-directed RNA polymerase I subunit RPA43|twist neighbor protein	12 A3	12	NC_000078.6	33429624	33439380	plus	4		
10090	Mus musculus	56338	0	live	Txnip	1200008J08Rik, AA682105, Hyplip1, THIF, Tbp-2, VDUP1	thioredoxin interacting protein	thioredoxin-interacting protein|hyperlipidemia 1|thioredoxin binding protein-2|upregulated by 1,25-dihydroxyvitamin D-3|vitamin D3 up-regulated protein 1	3 41.93 cM	3	NC_000069.6	96557957	96561857	plus	8		
10090	Mus musculus	21429	0	live	Ubtf	A930005G04Rik, NOR-90, Tcfubf, UBF, UBF-1, UBF1	upstream binding transcription factor, RNA polymerase I	nucleolar transcription factor 1|transcription factor UBF|upstream-binding factor 1	11 D	11	NC_000077.6	102304560	102323649	minus	25		
10090	Mus musculus	217379	0	live	Ubxn2a	6330407P03Rik, Ubxd4	UBX domain protein 2A	UBX domain-containing protein 2A|UBX domain containing 4|UBX domain-containing protein 4	12 A1.1	12	NC_000078.6	4876979	4907716	minus	8		
10090	Mus musculus	16589	0	live	Uhmk1	4732477C12Rik, 4930500M09Rik, AA673513, AI449218, AU021979, C820018A03Rik, KIS, Kist, P-CIP2	U2AF homology motif (UHM) kinase 1	serine/threonine-protein kinase Kist|PAM COOH-terminal interactor protein 2|U2AF homology motif kinase 1|kinase interacting with leukemia-associated gene (stathmin)|kinase interacting with stathmin	1 H3	1	NC_000067.6	170193422	170215897	minus	9		
10090	Mus musculus	22241	0	live	Ulk1	AU041434, Unc51.1, mKIAA0722	unc-51 like kinase 1	serine/threonine-protein kinase ULK1|serine/threonine-protein kinase Unc51.1	5 F	5	NC_000071.6	110784489	110810120	minus	29		
